seguridad.fecha_hecho;seguridad.cantidad;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.grupo_actor;seguridad.actividad_delictiva;seguridad.parentesco;seguridad.ocupacion;seguridad.discapacidad;seguridad.grupo_especial;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.caracterizacion;seguridad.conducta_especial;seguridad.arma_medio;seguridad.articulo_penal;seguridad.categoria_penal;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.grupo_bien;seguridad.modelo;seguridad.color;seguridad.permiso;seguridad.unidad_medida
2019-06-21 00:00:00;1.0;6.28141758000;-75.58777678000;Mujer;32;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Especialización;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bello Horizonte;#0714;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-06-24 00:00:00;1.0;6.17661704000;-75.64177101000;Hombre;25;Soltero(a);Sin dato;Sin dato;Sin dato;Conductor;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-06-25 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;-1;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-06-26 00:00:00;1.0;6.22843449000;-75.58429535000;Mujer;35;Soltero(a);Sin dato;Sin dato;Sin dato;Auxiliar enfermería;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Trinidad;#1503;15;Vía pública;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-06-30 00:00:00;1.0;6.24775834000;-75.62022757000;Mujer;50;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;-1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Betania;#1312;13;Residencia;Comisaría 13 - san javier;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-06-30 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;38;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-06-30 00:00:00;1.0;6.28211579000;-75.59004653000;Mujer;30;Soltero(a);Sin dato;Sin dato;Sin dato;Cajero;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bello Horizonte;#0714;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-02 00:00:00;1.0;6.28253417000;-75.58843998000;Mujer;53;Casado(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bello Horizonte;#0714;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-05 00:00:00;1.0;6.27520458000;-75.61672906000;Mujer;55;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Margarita;#0720;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-05 00:00:00;1.0;6.24041135000;-75.58854076000;Mujer;46;Casado(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Conquistadores;#1105;11;Almacén tienda y otro;Comisaría 11 - floresta;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-05 00:00:00;1.0;6.29237943000;-75.59125924000;Mujer;21;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Aures No.2;#0712;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-07 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;28;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 50 Palmitas;SIN DATO 50 PALMITAS;50;Residencia;Comisaría 13 - san javier;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-08 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;33;Soltero(a);Sin dato;Sin dato;Sin dato;Cajero;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Castilla;#0511;5;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-08 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;28;Soltero(a);Sin dato;Sin dato;Sin dato;Auxiliar;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Milagrosa;#0910;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-10 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;33;Casado(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Especialización;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-11 00:00:00;1.0;6.23234604000;-75.55735602000;Hombre;78;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Loreto;#0913;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-11 00:00:00;1.0;6.22537375000;-75.55935801000;Mujer;38;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Asomadera No.1;#0914;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-14 00:00:00;1.0;6.19377928000;-75.59067044000;Mujer;42;Divorciado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Guayabal;#1510;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-15 00:00:00;1.0;6.29485438000;-75.54286696000;Mujer;56;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santo Domingo Savio No.1;#0101;1;Residencia;Comisaría 1 - comuna uno;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-15 00:00:00;1.0;6.25116699000;-75.55164660000;Mujer;53;Soltero(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Ladera;#0804;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-20 00:00:00;1.0;6.23246852000;-75.53493540000;Mujer;61;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Estancias;#0815;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-20 00:00:00;1.0;6.23115048000;-75.56163618000;Mujer;40;Casado(a);Sin dato;Sin dato;Sin dato;Estilista/peluquero;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Asomadera No.1;#0914;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-20 00:00:00;1.0;6.24320753000;-75.58340412000;Mujer;40;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sexual;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Conquistadores;#1105;11;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-21 00:00:00;1.0;6.27172919000;-75.59724029000;Mujer;52;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Pesebre;#1301;13;Residencia;Comisaría 13 - san javier;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-21 00:00:00;1.0;6.22575685000;-75.59642744000;Hombre;76;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Bernardo;#1605;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-22 00:00:00;1.0;6.23516052000;-75.53339887000;Mujer;43;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Lilliam;#0819;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-24 00:00:00;1.0;6.29608804000;-75.58319110000;Hombre;28;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Picacho;#0608;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-25 00:00:00;1.0;6.23867201000;-75.54289406000;Mujer;24;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villatina;#0813;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-25 00:00:00;1.0;6.25452894000;-75.61935243000;Mujer;39;Soltero(a);Sin dato;Sin dato;Sin dato;Empleado del sector público;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Veinte de Julio;#1310;13;Sin dato;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-26 00:00:00;1.0;6.29062859000;-75.61132554000;Mujer;83;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área de expansión Pajarito;AE1;60;Residencia;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-26 00:00:00;1.0;6.29062859000;-75.61132554000;Mujer;58;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área de expansión Pajarito;AE1;60;Residencia;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-27 00:00:00;1.0;6.24967975000;-75.60359986000;Mujer;38;Casado(a);Sin dato;Sin dato;Sin dato;Docente;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La América;#1204;12;Residencia;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-28 00:00:00;1.0;6.23815129000;-75.58304979000;Mujer;60;Casado(a);Sin dato;Sin dato;Sin dato;Docente;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Fátima;#1601;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-29 00:00:00;1.0;6.24756829000;-75.60907978000;Mujer;47;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Barrio Cristóbal;#1210;12;Vía pública;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-29 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;23;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-07-31 00:00:00;1.0;6.23083814000;-75.55973651000;Mujer;25;Soltero(a);Sin dato;Sin dato;Sin dato;Administrador;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Loreto;#0913;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-02 00:00:00;1.0;6.28426598000;-75.61311949000;Mujer;35;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área de expansión Pajarito;AE1;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-03 00:00:00;1.0;6.29598241000;-75.55532654000;Mujer;42;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Vendedor;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa del Socorro;#0207;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-04 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;74;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-04 00:00:00;1.0;6.23200024000;-75.61547904000;Hombre;62;Casado(a);Sin dato;Sin dato;Sin dato;Conductor;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Violetas;#1616;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-07 00:00:00;1.0;6.29149941000;-75.59550505000;Mujer;43;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Aures No.1;#0713;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-07 00:00:00;1.0;6.24674899000;-75.54111944000;Mujer;25;Soltero(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Trece de Noviembre;#0811;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-07 00:00:00;1.0;6.23542468000;-75.55841577000;Mujer;46;Casado(a);Sin dato;Sin dato;Sin dato;Docente;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Gerona;#0911;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-08 00:00:00;1.0;6.23068598000;-75.53668715000;Hombre;53;Soltero(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Barrios de Jesús;#0902;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-08 00:00:00;1.0;6.23068598000;-75.53668715000;Mujer;38;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Barrios de Jesús;#0902;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-09 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;-1;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-09 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;-1;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-13 00:00:00;1.0;6.29436332000;-75.59392268000;Mujer;64;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Aures No.2;#0712;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-12 00:00:00;1.0;6.19785139000;-75.59413586000;Mujer;50;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Colina;#1511;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-12 00:00:00;1.0;6.23567932000;-75.56106472000;Hombre;45;Soltero(a);Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Salvador;#0912;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-14 00:00:00;1.0;6.18310912000;-75.65069694000;Mujer;34;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Cajero;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-15 00:00:00;1.0;6.24340868000;-75.54536532000;Mujer;22;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Pinal;#0810;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-16 00:00:00;1.0;6.27262944000;-75.62982478000;Mujer;64;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Loma;#6014;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-16 00:00:00;1.0;0.00000000000;0.00000000000;Mujer;-1;Divorciado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría santa elena;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-16 00:00:00;1.0;6.17743730000;-75.64445103000;Mujer;57;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-17 00:00:00;1.0;6.29994453000;-75.55056891000;Mujer;50;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Francia;#0205;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-19 00:00:00;1.0;6.26654660000;-75.56444839000;Mujer;62;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sevilla;#0407;4;Almacén tienda y otro;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-23 00:00:00;1.0;6.24642680000;-75.62471833000;Mujer;39;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Corazón;#1313;13;Sin dato;Comisaría 13 - san javier;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-25 00:00:00;1.0;6.24147490000;-75.53870383000;Mujer;44;Casado(a);Sin dato;Sin dato;Sin dato;Vendedor;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villatina;#0813;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2019-08-25 00:00:00;1.0;6.28120508000;-75.60551676000;Hombre;52;Soltero(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cucaracho;#0718;7;Vía pública;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
